1,0.996075
2,0.985521
3,0.631845
4,0.628690
5,0.734328
6,0.835851
7,0.951740
8,0.973928
9,0.991165
10,0.993673
11,0.990391
12,0.990023
13,0.994113
14,0.992333
15,0.995569
16,0.994605
17,0.994930
18,0.997097
19,0.991955
20,0.994151
21,0.991468
22,0.987833
23,0.990908
24,0.990146
25,0.987801
26,0.989652
27,0.990342
28,0.995320
29,0.997390
30,0.998286
31,0.998293
32,0.997973
33,0.997290
34,0.996433
35,0.997119
36,0.995920
37,0.996625
38,0.996632
39,0.997042
40,0.996785
41,0.997519
42,0.997902
43,0.997598
44,0.996409
45,0.998775
46,0.997749
47,0.998064
48,0.997806
49,0.998566
50,0.998538
51,0.998485
52,0.998525
53,0.998348
54,0.998852
55,0.998858
56,0.998322
57,0.998453
58,0.998494
59,0.997169
60,0.997974
61,0.998477
62,0.997484
63,0.997989
64,0.996822
65,0.997208
66,0.997188
67,0.997311
68,0.997398
69,0.997254
70,0.997593
71,0.997835
72,0.997907
73,0.998148
74,0.998194
75,0.998061
76,0.997887
77,0.998044
78,0.997973
79,0.997712
80,0.997996
81,0.997643
82,0.998134
83,0.997840
84,0.998022
85,0.974329
86,0.196885
87,0.016300
88,0.007514
89,0.012251
90,0.004451
91,0.005398
92,0.002565
93,0.002148
94,0.002370
95,0.005135
96,0.001343
97,0.001956
98,0.001421
99,0.001149
100,0.004221
101,0.002677
102,0.000705
103,0.000645
104,0.000933
105,0.000573
106,0.000825
107,0.000543
108,0.000450
109,0.001110
110,0.000405
111,0.000466
112,0.000473
113,0.000329
114,0.000269
115,0.000277
116,0.000281
117,0.000183
118,0.000230
119,0.000212
120,0.688130
121,0.985305
122,0.993645
123,0.990402
124,0.993721
125,0.998284
126,0.997634
127,0.998572
128,0.998423
129,0.998132
130,0.998113
131,0.998153
132,0.998026
133,0.997775
134,0.997652
135,0.997715
136,0.997080
137,0.998019
138,0.997655
139,0.997591
140,0.997738
141,0.997999
142,0.997973
143,0.997969
144,0.997910
145,0.995748
146,0.997354
147,0.997027
148,0.996832
149,0.995513
150,0.995464
151,0.996692
152,0.955033
153,0.733895
154,0.443132
155,0.712252
156,0.300679
157,0.260864
158,0.079973
159,0.098365
160,0.076539
161,0.018140
162,0.013677
163,0.011508
164,0.005693
165,0.004568
166,0.007682
167,0.004000
168,0.003730
169,0.002586
170,0.002506
171,0.003943
172,0.005807
173,0.003939
174,0.003642
175,0.000531
176,0.000188
177,0.000017
178,0.000031
179,0.000029
180,0.931831
181,0.935483
182,0.952620
183,0.868778
184,0.956314
185,0.968921
186,0.976092
187,0.979642
188,0.974594
189,0.628618
190,0.606922
191,0.550608
192,0.645791
193,0.927460
194,0.957405
195,0.935033
196,0.976445
197,0.980666
198,0.976296
199,0.977299
200,0.988540
201,0.991786
202,0.987626
203,0.962072
204,0.987791
205,0.981909
206,0.984569
207,0.991234
208,0.985152
209,0.986045
210,0.980808
211,0.992479
212,0.984475
213,0.994512
214,0.993588
215,0.992002
216,0.970530
217,0.926108
218,0.975112
219,0.951416
220,0.971852
221,0.965522
222,0.915046
223,0.952380
224,0.962717
225,0.956596
226,0.987632
227,0.980318
228,0.976012
229,0.919977
230,0.535704
231,0.076550
232,0.002529
233,0.024326
234,0.034301
235,0.028015
236,0.069786
237,0.551971
238,0.802519
239,0.784617
240,0.844214
241,0.813153
242,0.792810
243,0.789917
244,0.946988
245,0.898328
246,0.977899
247,0.970274
248,0.638359
249,0.002299
250,0.005952
251,0.004191
252,0.007524
253,0.004769
254,0.011216
255,0.001063
256,0.029079
257,0.015044
258,0.006332
259,0.004623
260,0.003094
261,0.001578
262,0.002196
263,0.011878
264,0.001418
265,0.001402
266,0.000163
267,0.000120
268,0.000285
269,0.000416
270,0.000442
